coin_page,coin_page-href,ric_id,personality,date,mint,ob_legend,ob_type,re_legend,re_type,brickendonbury,bristol,caistor_by_yarmouth,cambridge,darfield,darfield_2,denbighshire,east_england,edston_peebles_shire,falkirk,muswell_hill,shapwick_villa,st_mary_cray,stevenage,region_a,ain,baden_baden,clavier_3,eauze,eining,elliginies_saint_anne,kempten_lindenberg_3,kirchmatting,koln,mainz,nanterre,niederaschau,pfunz,viuz_faverges,welzheim,wiesbach,wiggensbac,region_b,via_tritone,vicenza,region_c,barza,borgondi,ercsi,francesti,ghirisa,gracic,gunzenhausen,kongen,leskovec,linsberg,muntenesti,nicolaevo,plevna,postojna,reka_devnia,rustschuk,singidunum,taga,uskub,region_d,dura_hoards _3_and_4,haydere,kecel,south_east_turkey,syria,region_e
"405","http://web3.forest.usf.edu/main/other/severan/coins/405/","C RIC 357","Caracalla","UNDATED","Eastern","IM C M AVR ANTONINVS AVG","Head, laureate, right.","IMP CAES M AVREL ANTONINVS AVG (Variant: IMP CAES M AVREL ANTONINVS AVG P M)","In wreath.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1567","http://web3.forest.usf.edu/main/other/severan/coins/1567/","SS RIC 348","Septimius Severus","UNDATED","Eastern","IMP CAE L SEP SEV PERT AVG","Head, laureate, right.","ET IA II","Roma (?) seated left, holding palladium and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1582","http://web3.forest.usf.edu/main/other/severan/coins/1582/","SS RIC 351B","Septimius Severus","193","Eastern","IMP CAE L SEP SEV PERT AVG","Head, laureate, right.","BONI EVENT","Bonus Eventus standing left, holding basket of fruit and corn-ears.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"987","http://web3.forest.usf.edu/main/other/severan/coins/987/","E RIC 246","Julia Soaemias","UNDATED","Eastern","IVLIA SOAEMIAS AVGVSTA","Bust right, draped.","VESTA","Vesta standing holding paladium and spear.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"655","http://web3.forest.usf.edu/main/other/severan/coins/655/","E RIC 125","Elagabalus","UNDATED","Rome","IMP ANTONINVS PIVS AVG","Head right, laureate, bust draped.","PAX AVGVSTI","Pax walking left, holding olive-branch and sceptre.","1","0","0","0","1","0","1","4","0","0","0","2","1","3","13","0","0","6","16","0","0","0","3","2","0","0","4","0","2","0","0","0","33","2","1","3","0","1","1","0","0","1","1","3","0","0","0","0","0","0","55","1","0","1","0","64","0","1","0","1","0","2"
"1670","http://web3.forest.usf.edu/main/other/severan/coins/1670/","SS RIC 405","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right","MARTI VICT","Mars andvancing, right Holding spear and trophy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1467","http://web3.forest.usf.edu/main/other/severan/coins/1467/","SA RIC 228","Severus Alexander","UNDATED 231-235","Rome","IMP ALEXANDER PIVS AVG","Head right, laureate bust draped and cuirassed.","AEQVITAS AVGVSTI","The Three Monetae standing left, each holding scales and cornucopiae; at their feet, three piles of money.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1231","http://web3.forest.usf.edu/main/other/severan/coins/1231/","SA RIC 1","Severus Alexander","221","Rome","M AVR ALEXANDER CAES","Head right, bare; bust draped.","INDVLGENTIA AVG","Spes walking left holding flower and raising skirt.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","http://web3.forest.usf.edu/main/other/severan/coins/1983/","SS RIC 124","Septimius Severus","198-200","Rome","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right.","ANNONAE AVGG","Annona seated right, opening out robe: in front, modius.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2114","http://web3.forest.usf.edu/main/other/severan/coins/2114/","SS RIC 240","Septimius Severus","210","Rome","SEVERVS PIVS AVG BRIT","Head, laureate, right.","P M TR P XVIII COS III P P","Jupiter standing left, holding thunderbolt and sceptre: by him, two children standing, one right, one left.","1","0","0","0","0","0","0","8","0","1","0","3","0","0","13","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","4","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","21","0","1","0","0","24","1","2","0","0","0","3"
"703","http://web3.forest.usf.edu/main/other/severan/coins/703/","E RIC 165","Elagabalus","218-219","Eastern","ANTONINVS PIVS FEL AVG","Head right, laureate, bust draped and cuirassed","CONS II P P","Roma seated left, holding Victory and spear; by her side, shield.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"675","http://web3.forest.usf.edu/main/other/severan/coins/675/","E RIC 143","Elagabalus","UNDATED","Rome","IMP C M AVR ANTONINVS P F AVG","Head right, laureate, bust draped (Variant: Head right, laureate, bust draped and cuirassed.).","SANCT DEO SOLI ELAGABAL","Slow quadriga right, bearing the conical stone of Emesa on which is an eagle; the stone is surrounded by four parasols.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2127","http://web3.forest.usf.edu/main/other/severan/coins/2127/","SS RIC 252","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","AETERNIT IMPERI","Busts of Caracalla, laureate and cuirassed and of Geta, head bare, facing one another.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"649","http://web3.forest.usf.edu/main/other/severan/coins/649/","E RIC 119","Elagabalus","UNDATED","Rome","IMP CAES ANTONINVS AVG","Head right, laureate, bust draped and cuirassed.","MARS VICTOR","Mars, nude, with flowing cloak, advancing right, holding spear and trophy.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","http://web3.forest.usf.edu/main/other/severan/coins/144/","C RIC 130","Caracalla","201-206","Rome","ANTONINVS PIVS AVG","Bust, laureate, draped, right, (Variants: Bust, laureate, draped, cuirassed, right.)","INDVLGENTIA AVGG IN CARTH","The Dea Caelestis, holding thunder-bolt and sceptre, riding on lion running right over waters gushing from rock.","0","2","1","0","2","0","1","9","0","1","2","16","0","0","34","0","1","0","0","0","2","0","0","7","1","0","1","0","4","0","0","0","16","1","0","1","9","0","0","3","0","0","0","0","2","0","0","0","0","0","94","3","0","2","1","114","1","10","0","5","0","16"
"1534","http://web3.forest.usf.edu/main/other/severan/coins/1534/","SA RIC 294","Severus Alexander","UNDATED","Eastern","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","PROVID DEORVM","Providentia standing left, holding in right wand over globe and in left sceptre.","0","0","0","2","0","0","0","1","0","0","0","0","0","0","3","0","0","1","3","0","0","0","0","2","0","0","1","0","0","0","0","2","9","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","40","1","1","1","1","47","0","0","0","0","0","0"
"2168","http://web3.forest.usf.edu/main/other/severan/coins/2168/","SS RIC 289","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","RESTITVTOR VRBIS","Severus standing left, sacrificing with patera over altar and holding spear","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1036","http://web3.forest.usf.edu/main/other/severan/coins/1036/","SA RIC 347","Julia Mamaea","UNDATED","Rome","IVLIA MAMAEA AVG","Bust right, diademed, draped.","PVDICITIA","Pudicitia, veiled, seated left, her right hand placed on her lips, and holding sceptre in left.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0"
"259","http://web3.forest.usf.edu/main/other/severan/coins/259/","C RIC 227","Caracalla","210-213","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","PROVIDENTIAE DEORVM","Providentia standing left, holding wand over globe and sceptre.","0","0","0","0","0","0","1","3","0","0","0","6","0","0","10","0","0","0","0","0","0","0","1","10","1","0","0","0","0","0","0","0","12","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","1","55","1","0","1","0","63","0","3","0","6","1","10"
"474","http://web3.forest.usf.edu/main/other/severan/coins/474/","E RIC 66","Elagabalus","","Rome","IMP CAES ANTONINVS AVG","Head right, laureate, bust draped and cuirassed.","FIDES EXERCITVS","Fides seated left, holding eagle and standard; before her, a standard.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1358","http://web3.forest.usf.edu/main/other/severan/coins/1358/","SA RIC 125","Severus Alexander","235","Rome","IMP ALEXANDER PIVS AVG","Head right, laureate bust draped.","P M TR P XIIII COS III P P","Sol radiating, walking left, and holding whip.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","7","0","0","0","0","0","0"
"1741","http://web3.forest.usf.edu/main/other/severan/coins/1741/","SS RIC 449A","Septimius Severus","194","Eastern","L SEPT SEV PERT AVG IMP II","Head, laureate, right","FORT RDEVC (sic)","Fortuna standing left, holding cornucopiae and sceptre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1075","http://web3.forest.usf.edu/main/other/severan/coins/1075/","SA RIC 320","Orbiana","225-227","Rome","SALL BARBIA ORBIANA AVG","Bust right, with diadem, draped","CONCORDIA AVGG","Concordia seated left, holding patera and double cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2065","http://web3.forest.usf.edu/main/other/severan/coins/2065/","SS RIC 195B","Septimius Severus","204","Rome","SEVERVS PIVS AVG P M TR P XII","Bust, laureate, draped, cuirassed, right.","VICTORIA PARTHICA MAXIMA","Victory advancing left, holding wreath and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1924","http://web3.forest.usf.edu/main/other/severan/coins/1924/","SS RIC 73","Septimius Severus","196-197","Rome","L SEPT SEV PERT AVG IMP VIII","Bust, laureate, right, with drapery on left shoulder.","ADVENTVI AVG FELICISSIMO","Severus riding right, right hand raised, preceded by soldier, leading horse.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2155","http://web3.forest.usf.edu/main/other/severan/coins/2155/","SS RIC 277","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","LIBERALITAS AVGG V","Liberalitas standing left, holding account- board and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","0","0","0","0","12","0","0","0","1","0","1"
"1465","http://web3.forest.usf.edu/main/other/severan/coins/1465/","SA RIC 226","Severus Alexander","UNDATED 228-231","Rome","IMP SEV ALEXAND AVG","Head right, laureate. (Variant: Head right, laureate with slight drapery over left shoulder.)","VIRTVS AVG","Emperor in military dress, standing left, foot on helmet, holding globe and spear reversed.","3","0","0","3","0","0","0","0","0","1","0","0","0","0","7","0","0","2","14","0","1","0","0","2","0","0","1","1","2","0","2","1","26","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","3","0","84","4","0","1","0","96","0","0","0","1","0","1"
"2280","http://web3.forest.usf.edu/main/other/severan/coins/2280/","SS RIC 564","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","MATER DEVM","Cybele towered seated on throne between two lions, holding branch in right hand and sceptre in left; left arm resting on drum","1","11","3","0","1","1","1","9","0","1","7","51","1","2","89","0","1","1","1","0","1","0","4","12","1","1","3","0","10","1","0","0","36","2","0","2","4","1","2","0","0","1","1","0","4","0","0","0","5","2","201","2","2","6","3","234","2","7","0","12","0","21"
"284","http://web3.forest.usf.edu/main/other/severan/coins/284/","C RIC 249","Caracalla","214","Rome","ANTONINVS PIVS AVG GERM","Bust, laureate, draped, cuirassed, right.","P M TR P XVII COS IIII P P","Caracalla, standing left, sacrificing over altar in front of round temple of Vesta: by him, on right, two men, one with peaked cap, and child: facing him on left, three Vestals and child.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
